,0,1,2,3,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[2].lengthscales,1.601655479035618,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.7549318237874981,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[2].lengthscales,1.601655479035618,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.647225685048136,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[2].lengthscales,1.601655479035618,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.8294722246103943,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[ 1.62857251e+00  2.71000000e+02 -1.25352694e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71854975e+00  1.56000000e+02  4.39449805e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.57036169e+00  1.72900000e+03 -2.73187125e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 9.88253470e-01  1.70900000e+03  4.48450400e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.10467511e+00  2.53000000e+02 -8.89856425e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34017941e+00  5.34000000e+02  9.56812541e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.8137602391276995,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.0225998965773457,2.102635417656896,2.0534527655434696,1.868412068451999,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.7037408196020224,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,1.203781196001081,2.3004307050045667,0.847376134754069,1.0804471013037324,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.7609851599860725,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[2].lengthscales,1.2842097711183067,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.6114363574364932,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.7,Adds complexity to the cosine kernel by making it locally periodic within each year.,1000,50,"[[-2.15699055e-01  2.08000000e+02  5.67571577e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03253700e+00  1.34600000e+03  4.87564949e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.61674637e-01  9.51000000e+02 -1.02897804e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.52602568e+00  1.72800000e+03  4.49191743e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 1.03617146e-01  2.19000000e+02  5.51864708e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.87393276e-01  1.34100000e+03  7.71424028e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
