,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_0_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_1_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_2_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_3_0,4.6.3_rbf_matern32_sin_lin_sin_lfbgs_4_0
       [-3.49261753e-01],
       [ 2.81075833e-01],
       [-2.83768512e-01],
       [-6.00460954e-01],
       [ 8.47719174e-01],
       [-2.30409052e-01],
       [ 7.43953544e-01],
       [ 3.74134203e-01],
       [ 1.21173740e-01],
       [ 3.38866330e-01],
       [ 6.49570223e-02],
       [-1.38514576e-01],
       [-3.85226125e-01],
       [ 4.27754729e-01],
       [ 1.09322748e-01],
       [ 1.23347249e-01],
       [-4.62551636e-01],
       [-5.58620433e-01],
       [ 4.07143055e-01],
       [ 4.31042717e-01],
       [ 4.38197052e-01],
       [ 1.80047309e-01],
       [ 7.10122231e-03],
       [ 3.49182925e-02],
       [ 1.99748664e-01],
       [-1.75599540e-01],
       [-2.18630938e-01],
       [ 8.23967479e-02],
       [-3.21583424e-01],
       [-6.80581824e-01],
       [ 2.84062437e-01],
       [-4.64639958e-02],
       [ 4.33109162e-01],
       [ 3.54710316e-01],
       [ 1.90286191e-01],
       [-3.35388047e-02],
       [-4.71766272e-01],
       [-1.49354011e-01],
       [ 1.29564494e-02],
       [ 3.04808741e-01],
       [ 1.30109639e-01],
       [ 2.41502680e-03],
       [-3.76361667e-01],
       [ 7.34623877e-02],
       [ 4.43223252e-01],
       [-2.19467023e-01],
       [-1.95804191e-01],
       [ 2.61476749e-02],
       [ 3.95246024e-02],
       [-1.67225339e-01],
       [-2.75131248e-01],
       [-9.52817005e-02],
       [-4.44645141e-01],
       [ 6.16305744e-01],
       [-8.81841591e-02],
       [-3.60551094e-01],
       [ 2.39039046e-03],
       [ 6.51766434e-02],
       [-1.30849079e-01],
       [-2.37765806e-01],
       [-4.56632354e-01],
       [-8.19221098e-01],
       [ 1.22038525e-01],
       [ 3.39503372e-01],
       [-6.24818511e-02],
       [ 9.71460227e-02],
       [ 1.31037500e-01],
       [-1.77993653e-01],
       [ 1.69838280e-02],
       [-7.88619752e-02],
       [-7.40973879e-02],
       [-1.02808313e-01],
       [-6.30062778e-02],
       [-1.27058723e-01],
       [ 5.27487691e-03],
       [ 3.90938778e-03],
       [-4.30167157e-01],
       [-4.31984284e-01],
       [-1.83835619e-01],
       [-5.79931957e-01],
       [-3.89139247e-01],
       [-4.67229798e-01],
       [-1.23378335e-01],
       [-8.76247085e-02],
       [-3.80194051e-01],
       [-3.56446749e-01],
       [-5.80414768e-02],
       [-2.24780415e-01],
       [ 4.54114770e-01],
       [-3.91779586e-01],
       [ 3.90403369e-01],
       [ 3.63951874e-01],
       [ 5.96443375e-01],
       [-9.05905541e-02],
       [ 6.04060019e-01],
       [-1.63564919e-01],
       [ 3.81938859e-01],
       [-5.89353962e-02],
       [ 9.45081683e-01],
       [-2.62124751e-01],
       [ 5.52176465e-01],
       [ 5.26320749e-01],
       [-4.59804239e-02],
       [-2.90864279e-01],
       [ 7.81866002e-01],
       [ 3.29157672e-01],
       [ 1.06585205e-01],
       [ 4.52873106e-01],
       [ 2.91129846e-01],
       [-9.72544541e-03],
       [-3.10434352e-02],
       [ 3.35909954e-01],
       [ 3.37654590e-01],
       [-3.28395527e-02],
       [ 3.21105362e-01],
       [-3.47558348e-01],
       [-2.46619132e-02],
       [-1.15204411e-01],
       [-6.71214578e-01],
       [-8.80524737e-01],
       [ 3.62472863e-01],
       [-1.35752975e-01],
       [ 2.22818415e-01],
       [-5.12701924e-01],
       [ 1.81491455e-01],
       [ 3.65313394e-01],
       [-2.10343501e-02],
       [-1.54406122e-01],
       [-8.34651945e-02],
       [-5.16225179e-01],
       [ 2.33398311e-01],
       [-1.25239322e-01],
       [-2.04563272e-01],
       [-1.18399003e-01],
       [-7.09933458e-01],
       [ 2.07982060e-02],
       [ 3.52698671e-01],
       [ 1.49990922e-01],
       [ 3.73395096e-02],
       [ 3.41400164e-01],
       [-1.62196400e-01],
       [-4.92534511e-01],
       [-9.06503863e-01],
       [ 1.04534938e-01],
       [-4.33872672e-01],
       [-2.87386963e-01],
       [ 3.17955373e-01],
       [ 4.73539948e-01],
       [ 2.85393229e-01],
       [-3.18941214e-01],
       [ 1.26974133e-01],
       [ 7.73121256e-03],
       [-9.96809815e-02],
       [-2.22425381e-01],
       [-5.05288198e-01],
       [-5.35082757e-01],
       [-2.43015344e-01],
       [ 1.58184464e-01],
       [ 7.56416535e-04],
       [ 1.39518243e-01],
       [ 1.42772582e-01],
       [ 2.91775794e-01],
       [ 6.97938680e-02],
       [ 1.15920386e-01],
       [-1.68127574e-03],
       [ 1.53695412e-01],
       [-3.68110918e-01],
       [ 6.83782481e-02],
       [ 7.03935887e-01],
       [ 8.99082920e-02],
       [ 1.62446887e-02],
       [-6.35374646e-01],
       [ 1.42914245e-01],
       [-6.47895433e-02],
       [ 4.39231961e-02],
       [ 4.41320726e-02],
       [ 1.09613088e-01],
       [-1.41535014e-01],
       [ 3.67768946e-01],
       [ 5.10688662e-02],
       [-1.17114534e-01],
       [-1.76479393e-01],
       [ 1.80244981e-01],
       [ 7.32477437e-02],
       [-3.58370274e-02],
       [ 3.02228803e-01],
       [-3.66918348e-01],
       [ 3.27068758e-02],
       [ 3.80371292e-01],
       [-8.88334383e-02],
       [-5.59249932e-01],
       [ 2.13470185e-01],
       [-3.17985304e-01],
       [-2.13842549e-01],
       [-1.55246716e-01],
       [-1.06173630e-01],
       [ 5.60741036e-02],
       [-7.92753866e-01],
       [ 5.30855296e-02],
       [-3.36152422e-01],
       [ 5.64302650e-01],
       [ 6.68696839e-01],
       [-2.03512310e-01],
       [ 1.83115583e-01],
       [-1.06003306e-01],
       [-2.27827867e-01],
       [ 3.46691068e-01],
       [-4.24311097e-01],
       [-2.14204939e-03],
       [-2.11154247e-01],
       [-3.73687992e-01],
       [ 4.65482662e-02],
       [ 5.62542266e-02],
       [-2.26673754e-01],
       [-2.37345442e-01],
       [-1.11041361e-02],
       [-1.80712871e-01],
       [ 1.68251906e-03],
       [-1.20469766e-01],
       [-6.71323088e-01],
       [-4.02934644e-01],
       [ 2.26686104e-02],
       [-1.07878407e-01],
       [ 6.55015173e-01],
       [-1.30586396e-02],
       [-6.09075114e-01],
       [ 1.34873392e-01],
       [-7.63502578e-01],
       [-9.91687172e-02],
       [-7.32579517e-02],
       [ 1.58569078e-01],
       [ 5.34578438e-02],
       [ 5.34375372e-01],
       [ 5.55492039e-01],
       [ 8.67005353e-01],
       [-2.96629874e-01],
       [-8.17256400e-02],
       [ 1.72659070e-01],
       [ 9.91789873e-03],
       [-3.65262010e-01],
       [-4.03301438e-01],
       [-2.35832844e-01],
       [-6.10169948e-01],
       [ 1.76250016e-01],
       [ 1.26893789e-01],
       [ 1.74501026e-01],
       [-3.88269110e-01],
       [ 4.22104265e-01],
       [-1.15295549e-01],
       [ 4.78716637e-01],
       [ 1.30229674e-01],
       [ 2.26415690e-01],
       [ 2.69233949e-01],
       [-1.13723816e-01],
       [ 7.17289103e-02],
       [ 1.26392636e-01],
       [-5.72054019e-01],
       [-8.84409431e-02],
       [ 3.08312774e-01],
       [ 1.82383735e-02],
       [ 4.95804461e-01],
       [ 8.57454509e-01],
       [ 7.33067244e-02],
       [ 8.56305488e-02],
       [-3.55842646e-03],
       [ 6.49985839e-02],
       [-6.75097769e-02],
       [-2.05807641e-02],
       [ 6.03987629e-01],
       [-6.93380669e-01],
       [ 1.09342349e-01],
       [ 2.24337373e-01],
       [ 8.13259338e-02],
       [ 2.87360503e-01],
       [ 1.74673233e-01],
       [ 7.33648791e-01],
       [-1.73507640e-02],
       [ 2.60387451e-01],
       [-3.57924848e-01],
       [-2.64529109e-01],
       [-3.94103770e-01],
       [-1.61580469e-03],
       [-1.85009160e-01],
       [-4.09418298e-02],
       [ 9.63048296e-03],
       [-6.36404991e-02],
       [-2.10040620e-01],
       [ 2.23102678e-01],
       [-2.40517740e-01],
       [-6.81702944e-01],
       [ 6.88612285e-04],
       [ 9.17962549e-02],
       [-7.34428154e-02],
       [-1.00731256e-02],
       [ 2.98218419e-01],
       [ 4.05427949e-01],
       [ 6.21053908e-01],
       [-4.61153366e-01],
       [-1.17995860e-01],
       [ 5.47214091e-01],
       [ 1.43182857e-01],
       [ 5.26465494e-01],
       [-4.74865654e-02],
       [-2.46366942e-01],
       [ 2.22615328e-01],
       [ 2.33002420e-03],
       [ 1.17856901e-01],
       [-4.83196010e-01],
       [ 3.25329751e-02],
       [-3.57342044e-01],
       [-2.11346932e-02],
       [-7.73035332e-01],
       [ 2.50118765e-01],
       [-8.02780192e-02],
       [-2.93747151e-01],
       [ 6.19677453e-03],
       [-6.07319403e-01],
       [ 3.24512924e-01],
       [-1.61398505e-01],
       [-3.82637842e-01],
       [ 1.64114389e-01],
       [-1.81362955e-01],
       [ 3.93772289e-01],
       [ 1.06414962e-01],
       [-1.13017480e-01],
       [-3.57030963e-01],
       [-2.81940698e-01],
       [-8.41778336e-02],
       [-4.56373921e-01],
       [-5.52881677e-05],
       [-6.20901935e-01],
       [-1.16873134e-01],
       [-2.39759310e-01],
       [ 2.07315429e-01],
       [-6.34706285e-01],
       [-9.75306886e-01],
       [-2.10968066e-01],
       [ 4.28465059e-01],
       [ 2.68729048e-01],
       [-5.34939911e-02],
       [ 2.99143713e-01],
       [ 1.80162439e-01],
       [ 1.31422879e-01],
       [-9.96442703e-02],
       [-4.26122497e-01],
       [ 2.86763690e-01],
       [ 2.89445222e-02],
       [ 5.21917205e-02],
       [ 3.35546075e-03],
       [-1.29120011e-02],
       [ 4.57807817e-01],
       [ 1.87318437e-01],
       [-1.09463106e-02],
       [-6.32859726e-02],
       [-2.49908210e-02],
       [ 3.15978495e-01],
       [-1.75242546e-01],
       [ 4.35650631e-02],
       [-2.03122833e-01],
       [-3.20385274e-02],
       [-2.16829593e-02],
       [ 1.53314731e-01],
       [-2.17458365e-02],
       [ 1.41916386e-01],
       [ 1.96277760e-01],
       [-5.15691056e-01],
       [-1.74939038e-02],
       [ 9.33250922e-02],
       [-2.97007404e-01],
       [ 1.36283863e-01],
       [ 2.46497443e-02],
       [-4.23425566e-01],
       [-4.55870611e-01],
       [-5.26199531e-01],
       [ 4.69685774e-01],
       [-5.38342959e-02],
       [ 7.34755670e-01],
       [ 3.13013802e-02],
       [-1.09150332e-01],
       [ 2.50057198e-01],
       [ 1.68714877e-01],
       [ 2.46383742e-01],
       [-5.45453696e-02],
       [ 1.19566335e-02],
       [ 4.13847305e-03],
       [-2.47013254e-01],
       [ 2.76990562e-01],
       [ 8.19062147e-02],
       [-1.03462188e-01],
       [ 2.54302186e-01],
       [ 4.23421549e-01],
       [ 5.46832355e-02],
       [-9.45681152e-02],
       [ 3.11251818e-02],
       [-8.88925116e-02],
       [ 4.34588091e-02],
       [ 5.66608632e-01],
       [-1.33387139e-01],
       [ 1.26240273e-01],
       [ 3.78430931e-03],
       [ 1.76802118e-01],
       [ 1.54180421e-02],
       [ 1.25369978e-01],
       [ 1.71228401e-01],
       [ 2.49014672e-01],
       [ 3.30172691e-01],
       [-3.01530483e-03],
       [-6.05181486e-02],
       [ 2.37347889e-01],
       [ 8.15602118e-01],
       [-6.91906256e-01],
       [-6.14845815e-01],
       [ 1.38569020e-02],
       [ 1.01265736e-01],
       [-1.58636151e-03],
       [ 6.05903819e-04],
       [ 5.62613064e-01],
       [ 3.42778839e-02],
       [-1.16740921e-01],
       [-1.58701878e-01],
       [-2.11404416e-02],
       [ 2.89593415e-01],
       [ 1.51880000e-01],
       [-3.63740991e-01],
       [-8.81203036e-02],
       [-1.38527349e-01],
       [ 2.67974519e-01],
       [-1.13713582e-01],
       [ 7.90703522e-02],
       [ 5.88341097e-01],
       [ 2.14069096e-01],
       [ 3.20628542e-01],
       [-2.60833530e-01],
       [-2.38108997e-02],
       [ 7.34382921e-02],
       [-8.04276014e-02],
       [ 4.19765209e-03],
       [-8.72387634e-02],
       [-1.61951845e-01],
       [ 6.15143830e-01],
       [-6.03823524e-01],
       [ 6.61740591e-02],
       [-2.37935458e-02],
       [ 1.81327243e-01],
       [-6.74882187e-02],
       [-3.99662473e-03],
       [ 1.57577575e-03],
       [ 4.49543928e-01],
       [-1.58429514e-01],
       [ 2.50563287e-02],
       [ 3.91765002e-01],
       [-1.85120996e-01],
       [-1.51078404e-01],
       [ 4.23345065e-01],
       [-9.42424433e-02],
       [ 6.77023766e-03],
       [ 1.04957494e-01],
       [-1.32959508e-01],
       [ 2.70737438e-03],
       [-1.05083564e-01],
       [-2.06360387e-01],
       [-1.87512153e-01],
       [ 4.66767718e-01],
       [-6.93005322e-02],
       [-2.15353392e-02],
       [-2.39273574e-01],
       [ 1.18614788e-01],
       [-3.89954637e-01],
       [ 3.50549109e-01],
       [-5.55559356e-01],
       [ 1.40182761e-02],
       [ 5.54231958e-01],
       [-2.27187604e-01],
       [-6.03691129e-02],
       [-2.82621929e-01],
       [ 1.22189839e-03],
       [ 2.16304040e-03],
       [ 1.20602211e-03],
       [-3.16972510e-01],
       [-4.31671841e-02],
       [ 7.05454975e-03],
       [-6.65090945e-03],
       [ 3.72872296e-01],
       [-1.95112241e-01],
       [-2.50044525e-01],
       [ 2.65748239e-04],
       [-2.01544787e-01],
       [ 5.76606507e-01],
       [ 1.46209512e-01],
       [-7.02608221e-02],
       [-6.30092869e-01],
       [ 3.33426808e-01],
       [ 3.66220168e-01],
       [ 2.26297266e-01],
       [-2.33577996e-01],
       [ 9.73813203e-02],
       [-4.82572640e-01],
       [ 3.39240891e-03],
       [-1.23105056e-01],
       [ 3.95711247e-01],
       [-1.10276578e-01],
       [ 1.12469603e-01],
       [-1.95155142e-02],
       [ 5.42332351e-02],
       [ 1.23912416e-01],
       [ 3.01487703e-01],
       [ 2.05837892e-01],
       [-1.04937709e-03],
       [-6.05942990e-02],
       [ 2.20418205e-02],
       [-3.02100995e-02],
       [-5.01834371e-04],
       [ 6.97129691e-01],
       [-6.22938203e-01],
       [ 4.22734460e-01],
       [ 3.83782998e-02],
       [-4.18819300e-01],
       [ 1.74997570e-01],
       [-1.94348609e-01],
       [-2.59616521e-01],
       [ 1.72018028e-01],
       [ 3.15159873e-03],
       [-9.58512415e-03],
       [-7.14130597e-02],
       [-8.62352107e-02],
       [ 5.70419127e-01],
       [-3.27971352e-02],
       [ 3.18935485e-01],
       [-2.94528054e-01],
       [-4.22530534e-02],
       [-2.80328732e-01],
       [ 7.14127321e-04],
       [-3.29679273e-02],
       [ 8.73641553e-05],
       [ 1.40528786e-02],
       [ 1.28190071e-01],
       [-4.01406502e-02],
       [ 6.13536572e-01],
       [-4.41884288e-02],
       [ 2.71493889e-01],
       [ 4.41695731e-01],
       [ 4.43496273e-02],
       [ 2.16055998e-03],
       [ 2.00980845e-01],
       [ 5.00309037e-01],
       [ 5.90297003e-02],
       [-2.28081043e-01],
       [ 1.68909515e-01],
       [ 2.57768674e-01],
       [-1.66562944e-01],
       [ 8.45727626e-03],
       [-8.08318960e-03],
       [ 8.62372992e-02],
       [-9.14503522e-03],
       [-8.96143555e-02],
       [ 7.91854000e-02],
       [-4.90839458e-02],
       [-1.60914838e-01],
       [ 1.51205970e-01],
       [-2.50565375e-03],
       [ 3.17416815e-01],
       [ 1.91687189e-01],
       [ 2.24793656e-01],
       [ 2.48959080e-01],
       [ 4.82722754e-01],
       [-2.93642022e-01],
       [-1.78670956e-02],
       [-4.18598042e-01]])>","<Parameter: name=identity, dtype=float64, shape=[1000, 1], fn=""identity"", numpy=
array([[ 3.20141348e-01],
       [ 1.94126207e-01],
       [-8.49329228e-01],
       [-2.00506758e-01],
       [ 1.84718492e-01],
       [ 3.16087910e-01],
       [-4.57880648e-01],
       [-2.09008890e-01],
       [-4.66176417e-01],
       [ 7.76063047e-01],
       [-4.39977989e-01],
       [-5.08103657e-01],
       [ 2.64608728e-01],
       [-5.69296113e-01],
       [ 1.31307918e-01],
       [ 2.88824549e-01],
       [ 6.84256168e-01],
       [ 2.60520757e-01],
       [-4.25678966e-01],
       [ 1.82681559e-01],
       [-4.10232989e-02],
       [-6.16453768e-02],
       [ 1.03275889e-01],
       [ 1.32027174e-01],
       [-1.45569111e-01],
       [-3.22920922e-01],
       [ 1.56884602e-01],
       [ 4.32388938e-01],
       [ 4.28983333e-03],
       [-1.60537981e-01],
       [-4.36268049e-01],
       [ 8.30437145e-02],
       [ 3.03476654e-01],
       [-7.37196045e-01],
       [ 5.83071645e-01],
       [-6.97728830e-01],
       [-5.12581308e-01],
       [ 8.31585643e-01],
       [ 6.51077490e-01],
       [-6.41750251e-01],
       [-1.77311852e-01],
       [-7.46215060e-01],
       [ 5.75773221e-01],
       [-2.01674996e-01],
       [-1.32047779e-01],
       [-3.37305193e-01],
       [-2.14750608e-01],
       [ 2.44053691e-01],
       [ 3.20161722e-01],
       [ 7.46815648e-01],
       [-8.00011869e-01],
       [-8.41847491e-01],
       [ 3.59241101e-01],
       [ 1.79740046e-01],
       [ 2.54901095e-01],
       [-3.10851447e-01],
       [-3.72627519e-01],
       [-4.22887471e-02],
       [ 1.63967560e-01],
       [ 6.41572041e-01],
       [ 5.57596109e-02],
       [ 1.99245837e-01],
       [-1.24091180e-01],
       [-1.79342520e-01],
       [-3.30260615e-02],
       [ 1.19145216e-01],
       [ 3.31033048e-01],
       [-9.76747159e-02],
       [-1.23621885e-01],
       [-4.13042298e-01],
       [ 4.60941948e-01],
       [-1.82730129e-01],
       [-3.99501358e-01],
       [ 6.40969806e-01],
       [ 3.28840569e-02],
       [ 5.07533106e-01],
       [ 1.06953671e-01],
       [-4.73788851e-01],
       [ 3.71717811e-01],
       [-4.20777487e-01],
       [-9.46498246e-01],
       [-1.50081944e-01],
       [-4.48013120e-01],
       [-2.20316991e-01],
       [ 2.61959851e-01],
       [ 9.96010452e-02],
       [ 2.46929611e-02],
       [ 1.96974238e-01],
       [-7.36161911e-01],
       [-5.38451086e-02],
       [-3.45218141e-01],
       [ 3.35575594e-01],
       [-1.44503009e-01],
       [-7.04468349e-01],
       [ 1.66023624e-02],
       [-6.13749444e-01],
       [ 1.70250288e-01],
       [ 6.32566593e-02],
       [ 3.26527669e-01],
       [ 3.96856635e-01],
       [-3.99704601e-01],
       [ 1.82449676e-01],
       [ 6.98197278e-01],
       [-1.66633282e-02],
       [-5.02662631e-02],
       [-6.66242174e-02],
       [-3.22790200e-01],
       [-4.12645075e-01],
       [ 5.80363906e-03],
       [ 2.20473788e-01],
       [-1.01853627e+00],
       [-3.33852254e-01],
       [ 2.50677583e-01],
       [-3.30054109e-01],
       [ 1.06727474e-01],
       [-6.37606316e-01],
       [ 1.38114183e-02],
       [-5.43755856e-01],
       [-7.65259676e-01],
       [-2.04292852e-01],
       [ 4.80144244e-01],
       [-1.27568960e-01],
       [-6.49881188e-01],
       [ 2.59588206e-02],
       [ 3.10215470e-01],
       [ 8.48109018e-01],
       [-7.77923968e-01],
       [-7.10573851e-01],
       [-2.09753195e-01],
       [-3.91344184e-01],
       [-4.81977696e-01],
       [ 6.01919041e-01],
       [-2.39470618e-02],
       [ 7.01427710e-02],
       [-4.64422442e-02],
       [ 3.98425766e-01],
       [ 3.02464172e-01],
       [ 1.07326125e-01],
       [ 3.75324303e-01],
       [-5.14851174e-01],
       [-2.54658166e-02],
       [-2.76819188e-01],
       [-4.20006088e-02],
       [ 1.60990588e-01],
       [-1.23883683e-01],
       [-1.03680680e-01],
       [ 4.51922076e-01],
       [ 3.46430865e-01],
       [ 5.83550082e-03],
       [-1.79634540e-01],
       [ 4.22663250e-01],
       [ 3.69752917e-02],
       [-2.13680302e-01],
       [ 1.43138327e-01],
       [ 5.92911975e-02],
       [-3.60835401e-01],
       [ 6.37388143e-01],
       [-1.75805101e-01],
       [ 2.00485304e-01],
       [ 5.79208919e-01],
       [-5.48891267e-01],
       [ 8.65890873e-01],
       [-5.43762677e-01],
       [-2.75858555e-01],
       [-7.34970683e-01],
       [-1.42999142e-01],
       [ 4.48726090e-01],
       [ 3.68757916e-01],
       [ 2.21543723e-01],
       [ 2.24102981e-01],
       [-1.81376183e-02],
       [ 4.20992568e-02],
       [ 9.73365606e-02],
       [-1.01594396e-01],
       [ 5.61374498e-01],
       [ 8.85111620e-02],
       [-8.05526358e-01],
       [ 2.68816524e-01],
       [ 5.84474758e-01],
       [ 2.18601074e-01],
       [ 4.95049701e-01],
       [ 5.41350540e-02],
       [ 3.11423779e-01],
       [ 1.03838232e-02],
       [-2.40980303e-01],
       [-2.66230189e-01],
       [ 3.21452259e-01],
       [ 4.56240577e-02],
       [ 4.05127137e-01],
       [-3.35434534e-01],
       [-2.91780018e-01],
       [-5.82576878e-01],
       [-2.87367327e-01],
       [ 4.56680503e-01],
       [-4.11558032e-01],
       [ 1.28812578e-01],
       [-4.64635340e-01],
       [ 4.84924963e-01],
       [-1.76603482e-01],
       [-1.60438364e-02],
       [-7.72642039e-03],
       [-2.79633704e-01],
       [-1.39550079e-01],
       [-5.31603709e-01],
       [-3.17387236e-02],
       [ 2.83537820e-01],
       [-5.75361800e-01],
       [-4.22984236e-01],
       [-2.15023040e-01],
       [ 2.78537704e-01],
       [-4.75368361e-02],
       [-9.21900579e-02],
       [ 1.33590990e-01],
       [-3.11962923e-02],
       [ 1.06343819e+00],
       [ 6.30255532e-03],
       [-5.48089041e-01],
       [ 4.62879421e-01],
       [ 2.48927591e-01],
       [-2.83809783e-01],
       [ 5.59415426e-02],
       [-5.14651863e-02],
       [ 5.54346044e-01],
       [-5.82316354e-01],
       [ 3.60613105e-01],
       [ 6.37949429e-02],
       [-1.00249115e-02],
       [-6.18265325e-01],
       [-1.24372206e-01],
       [-4.77656906e-01],
       [ 1.53532394e-01],
       [-1.06023402e-01],
       [ 1.84284403e-01],
       [-5.14924121e-01],
       [-9.36869087e-02],
       [ 5.32991824e-01],
       [-2.57240310e-01],
       [-3.53757285e-01],
       [ 6.41234948e-02],
       [ 7.35979277e-01],
       [ 5.51777177e-01],
       [ 1.63589835e-01],
       [-1.31699099e-01],
       [-4.91853314e-01],
       [ 4.47670625e-01],
       [ 3.74292153e-01],
       [ 4.07741480e-01],
       [ 3.92528719e-01],
       [ 1.17709889e-01],
       [ 7.09189018e-01],
       [-1.67030119e-01],
       [-1.46912219e-01],
       [-4.39463960e-01],
       [-6.57783269e-01],
       [ 2.43167701e-02],
       [ 4.56218165e-01],
       [ 5.79706256e-01],
       [ 2.91492094e-01],
       [ 5.25448355e-02],
       [ 2.68750138e-02],
       [-2.99524117e-01],
       [-3.44577879e-01],
       [ 1.63004302e-01],
       [-2.40204275e-01],
       [-2.13095771e-01],
       [-1.77244761e-03],
       [ 2.54169676e-02],
       [ 5.72994760e-02],
       [-5.97519725e-01],
       [ 1.35064444e-01],
       [-3.36721343e-02],
       [ 4.48078815e-01],
       [-1.39318473e-01],
       [-7.82264007e-01],
       [-3.82257421e-01],
       [ 1.15560439e-01],
       [ 3.74511823e-01],
       [-5.98339290e-01],
       [ 4.63099260e-01],
       [-8.55302360e-02],
       [-3.64419264e-01],
       [-5.50614049e-01],
       [ 1.31171421e-01],
       [ 4.16520305e-01],
       [-1.09860281e-01],
       [-2.81745113e-02],
       [ 3.11065916e-01],
       [-8.30415333e-01],
       [ 1.00148423e-03],
       [ 3.34398442e-01],
       [-1.95419208e-01],
       [ 4.63215696e-01],
       [-1.84834300e-01],
       [-3.64231888e-01],
       [-5.74803286e-01],
       [ 1.90228533e-01],
       [-1.64763487e-01],
       [-6.84576035e-02],
       [ 5.56884132e-01],
       [ 3.59511006e-01],
       [ 2.20542473e-01],
       [ 8.04505685e-02],
       [-1.23199294e-01],
       [-5.75450660e-02],
       [-3.03299743e-01],
       [-2.92659217e-02],
       [ 8.65431680e-02],
       [ 2.28548597e-02],
       [-5.57734398e-01],
       [-4.28028125e-01],
       [-2.42554321e-01],
       [ 3.32215157e-01],
       [-1.71540887e-01],
       [-2.58047117e-01],
       [-1.42621516e-01],
       [ 5.39912725e-01],
       [-3.54185276e-02],
       [ 2.40469265e-02],
       [-5.39889713e-02],
       [ 2.38814701e-01],
       [-4.50011306e-01],
       [-4.10020851e-01],
       [-1.18979078e-01],
       [-3.20624069e-01],
       [ 3.80925977e-03],
       [ 2.54646796e-01],
       [ 6.84514573e-01],
       [-2.49684600e-01],
       [ 1.01730974e-01],
       [-2.27823388e-01],
       [-5.62016973e-01],
       [-4.05322611e-01],
       [ 1.07942661e-01],
       [ 8.29181589e-02],
       [ 1.41538169e-02],
       [-9.68348098e-04],
       [-1.41670451e-01],
       [ 4.32967954e-01],
       [ 1.75309988e-01],
       [-6.09559572e-01],
       [-2.74620279e-01],
       [ 5.96366906e-01],
       [ 2.10742513e-01],
       [ 6.27673978e-03],
       [ 3.34067705e-01],
       [-4.51635089e-01],
       [-8.08082191e-02],
       [-2.66616605e-01],
       [ 3.56205734e-01],
       [ 3.00348657e-01],
       [-3.62067918e-01],
       [-2.89572871e-02],
       [ 2.71238934e-01],
       [-2.35787391e-01],
       [-4.70655799e-01],
       [-2.98428727e-01],
       [ 1.72469998e-02],
       [ 2.39925325e-01],
       [-2.57131198e-02],
       [ 3.98278975e-01],
       [-6.47232277e-02],
       [-9.52039323e-03],
       [-6.90412675e-02],
       [-3.14460159e-01],
       [ 2.66253866e-01],
       [-3.90341224e-01],
       [ 5.08119824e-01],
       [-6.76202944e-03],
       [ 2.44840112e-02],
       [ 2.24335223e-01],
       [-3.56919457e-01],
       [ 1.68914422e-02],
       [-3.82688012e-02],
       [-3.35857733e-01],
       [ 1.25470219e-01],
       [-2.13972414e-01],
       [-5.87532771e-01],
       [-6.45964991e-02],
       [-5.14868019e-01],
       [ 5.75781324e-02],
       [ 1.05893541e-01],
       [ 8.81672885e-02],
       [-3.25658407e-01],
       [-2.46278039e-01],
       [-2.89134337e-01],
       [-6.96412817e-01],
       [-8.17768098e-02],
       [-2.77518841e-01],
       [-3.77774474e-01],
       [-4.08453899e-02],
       [ 3.67464852e-01],
       [ 2.07872049e-01],
       [ 2.73259695e-01],
       [ 1.89801600e-01],
       [ 4.91392411e-02],
       [-1.30836498e-01],
       [-2.07223098e-01],
       [-1.80880507e-01],
       [-3.22841971e-01],
       [ 2.14841927e-01],
       [-1.08876751e-01],
       [ 4.94655709e-02],
       [ 4.05843058e-01],
       [ 3.41104447e-01],
       [ 1.05178197e-01],
       [ 1.24146988e-01],
       [-3.33489888e-01],
       [ 1.69921405e-02],
       [ 4.45023789e-01],
       [-9.35839507e-02],
       [ 6.62717548e-03],
       [ 1.66224375e-02],
       [-5.57775225e-01],
       [ 1.13318688e-01],
       [-4.24350275e-01],
       [ 6.94983125e-01],
       [ 4.41809947e-01],
       [ 6.35659583e-02],
       [ 4.85668910e-01],
       [ 1.94498827e-01],
       [-3.34107952e-01],
       [ 2.87624651e-01],
       [ 6.44378823e-01],
       [ 2.70621375e-01],
       [-1.38038199e-01],
       [-1.07072023e-01],
       [ 1.83236222e-01],
       [-6.43590068e-01],
       [ 7.12953715e-02],
       [ 2.15082366e-01],
       [ 3.23762994e-01],
       [ 2.01316511e-01],
       [ 3.75596900e-01],
       [-4.02927333e-01],
       [ 4.62805524e-01],
       [-1.59687756e-02],
       [-4.70565001e-01],
       [ 4.17483720e-02],
       [ 1.78370099e-01],
       [ 2.02504087e-01],
       [ 2.55260208e-01],
       [-1.67121405e-01],
       [ 1.27813520e-02],
       [-1.84680824e-01],
       [-3.03064554e-01],
       [ 2.29761199e-01],
       [-4.48951104e-01],
       [-2.95109842e-01],
       [-6.14351478e-01],
       [ 3.08918858e-01],
       [ 4.21223827e-01],
       [-3.98116586e-01],
       [-3.55444951e-01],
